Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.003068;0.000000;-0.003068;0.000000;0.134459;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;0.000000;-0.308039;1;-0.016625;-0.586600;-0.009510;-0.071910;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.000000;0.230097;0.134459;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;0.000000;-0.308039;1;-0.395102;-0.938532;-0.007608;-0.041401;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.000000;0.230097;0.134459;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.004315;-0.306392;1;-0.395102;-0.938532;-0.005223;-0.013138;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.000000;0.000000;0.134459;0.000000;47.500000;91.500000;235.500000;92.500000;-0.005319;0.004269;-0.304762;1;0.837009;-0.373552;-0.003325;0.006164;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.000000;0.000000;0.134459;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;-0.004269;-0.306392;1;0.837009;-0.373552;-0.003514;0.015265;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;0.003068;0.230097;0.134499;0.000000;47.500000;92.500000;234.500000;92.500000;0.000000;0.802567;0.000000;1;-0.287506;-0.659988;0.157703;0.030525;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;0.003068;0.230097;0.134499;0.000000;48.500000;92.500000;234.500000;92.500000;0.000000;0.000000;0.000000;1;-0.287506;-0.659988;0.126162;0.080807;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.000000;-0.230097;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;-0.802575;-0.306392;1;0.464349;0.500863;-0.059585;0.139333;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.000000;-0.230097;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;0.464349;0.500863;-0.047668;0.129074;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;-0.767762;0.087473;-0.038135;0.041247;0;Mon Jun 26 15:01:00 2023
