Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Tue Jun 20 16:15:10 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.003068;0.000000;-0.009204;0.230097;0.108892;0.000000;43.500000;100.500000;233.500000;101.500000;-0.005263;0.790488;-0.301554;1;-0.354241;-0.660373;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.012272;-0.230097;0.108729;0.000000;42.500000;99.500000;234.500000;101.500000;-0.010416;-0.774003;-0.596809;1;0.397778;-0.097713;0;Tue Jun 20 16:15:21 2023
0.000000;-0.230097;-0.012272;0.000000;0.108565;0.000000;42.500000;99.500000;234.500000;101.500000;-0.010416;0.000000;-0.596809;1;-0.834169;-1.216925;0;Tue Jun 20 16:15:21 2023
0.000000;0.000000;-0.012272;0.000000;0.108401;0.000000;43.500000;100.500000;234.500000;101.500000;-0.005236;0.778144;-0.299975;1;-0.088008;-0.280393;0;Tue Jun 20 16:15:21 2023
0.003068;0.230097;-0.009204;0.230097;0.108279;0.000000;43.500000;100.500000;233.500000;101.500000;-0.005263;-0.004139;-0.301554;1;0.392371;0.086238;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.009204;0.000000;0.108156;0.000000;42.500000;99.500000;234.500000;101.500000;-0.010416;-0.774022;-0.596809;1;0.019874;-0.475617;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.006136;0.230097;0.108074;0.000000;42.500000;101.500000;233.500000;101.500000;0.000000;1.564511;0.000000;1;-0.358521;-0.471256;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.006136;0.000000;0.107992;0.000000;43.500000;100.500000;233.500000;101.500000;-0.005263;-0.790513;-0.301554;1;0.014939;-0.291193;0;Tue Jun 20 16:15:21 2023
0.006136;0.230097;-0.006136;0.000000;0.107910;0.000000;42.500000;101.500000;233.500000;102.500000;-0.005236;0.004139;-0.299975;1;0.873754;0.455899;0;Tue Jun 20 16:15:21 2023
0.003068;-0.230097;-0.006136;0.000000;0.107829;0.000000;43.500000;101.500000;232.500000;101.500000;0.000000;0.786397;0.000000;1;-0.730895;-0.843630;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.009204;-0.230097;0.107706;0.000000;43.500000;101.500000;233.500000;99.500000;0.010526;1.580855;0.603091;1;0.393703;0.667752;0;Tue Jun 20 16:15:21 2023
0.000000;-0.230097;-0.009204;0.000000;0.107583;0.000000;42.500000;100.500000;233.500000;101.500000;-0.005236;-2.367410;-0.299975;1;-0.838286;-1.030671;0;Tue Jun 20 16:15:21 2023
0.000000;0.000000;-0.009204;0.000000;0.107460;0.000000;42.500000;100.500000;233.500000;102.500000;-0.010471;-0.786288;-0.599934;1;-0.092165;-0.476925;0;Tue Jun 20 16:15:21 2023
0.003068;0.230097;-0.006136;0.230097;0.107379;0.000000;43.500000;100.500000;234.500000;101.500000;-0.005236;0.786292;-0.299975;1;0.388172;0.083052;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.006136;0.000000;0.107297;0.000000;43.500000;101.500000;235.500000;101.500000;0.000000;0.786386;0.000000;1;0.015635;-0.097100;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.003068;0.230097;0.107256;0.000000;43.500000;101.500000;233.500000;101.500000;0.000000;0.000000;0.000000;1;-0.362801;-0.475536;0;Tue Jun 20 16:15:21 2023
0.006136;0.230097;-0.003068;0.000000;0.107215;0.000000;42.500000;102.500000;234.500000;101.500000;0.005208;0.782275;0.298413;1;0.869351;0.835264;0;Tue Jun 20 16:15:21 2023
0.003068;-0.230097;-0.003068;0.000000;0.107174;0.000000;43.500000;101.500000;234.500000;101.500000;0.000000;-0.782257;0.000000;1;-0.735339;-0.848074;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.006136;-0.230097;0.107092;0.000000;42.500000;100.500000;233.500000;102.500000;-0.010471;-1.572662;-0.599934;1;0.389218;-0.108277;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.006136;0.000000;0.107010;0.000000;42.500000;101.500000;233.500000;102.500000;-0.005236;0.786330;-0.299975;1;0.015921;-0.289199;0;Tue Jun 20 16:15:21 2023
0.000000;-0.230097;-0.006136;0.000000;0.106929;0.000000;42.500000;101.500000;234.500000;102.500000;0.005263;1.576912;-0.298413;1;-0.842730;-0.649332;0;Tue Jun 20 16:15:21 2023
0.003068;0.230097;-0.006136;0.000000;0.106847;0.000000;42.500000;101.500000;234.500000;102.500000;-0.005208;-1.572814;-0.298413;1;0.762083;0.457965;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.003068;0.230097;0.106806;0.000000;43.500000;100.500000;233.500000;102.500000;-0.010526;-0.798694;-0.603091;1;-0.362351;-0.861871;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.003068;0.000000;0.106765;0.000000;43.500000;101.500000;234.500000;102.500000;-0.005236;0.794580;-0.299975;1;0.011068;-0.294052;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.003068;0.000000;0.106724;0.000000;41.500000;101.500000;233.500000;101.500000;0.000000;0.786390;0.000000;1;0.011109;-0.101626;0;Tue Jun 20 16:15:21 2023
