Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:56:09 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;-0.000000;0.000000;0.174792;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;0.791660;0.303149;1;0.050678;-0.065549;0.002833;-0.422866;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.000000;0.000000;0.174792;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;0.000000;0.303149;1;0.050678;-0.065549;0.003672;-0.330003;0;Fri Jun 30 11:56:20 2023
0.009204;0.230097;0.003068;0.230097;0.174833;0.000000;63.500000;89.500000;251.500000;88.500000;0.005319;0.004211;0.304762;1;0.530893;0.327624;0.004204;0.034475;0;Fri Jun 30 11:56:20 2023
0.009204;0.230097;0.003068;0.230097;0.174833;0.000000;62.500000;89.500000;252.500000;88.500000;0.005263;-0.008378;0.301554;1;0.530893;0.327624;0.005641;0.181187;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174874;0.000000;61.500000;90.500000;251.500000;88.500000;0.010526;0.787442;0.603091;1;0.158233;0.027297;0.008369;0.291443;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174874;0.000000;63.500000;89.500000;251.500000;88.500000;0.005319;-0.779080;0.304762;1;0.158233;0.027297;0.008060;0.138955;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174915;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;-0.004211;0.303149;1;0.158192;0.116175;0.005098;0.039199;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174915;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;0.000000;0.303149;1;0.158192;0.116175;0.004696;-0.168334;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174956;0.000000;62.500000;90.500000;251.500000;88.500000;0.010582;0.791646;0.606282;1;0.158151;-0.007509;0.007574;-0.030114;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;0.003068;0.000000;0.174956;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;-0.791630;0.303149;1;0.158151;-0.007509;0.008623;0.004181;0;Fri Jun 30 11:56:20 2023
