Starting new run:  K= -1.000000, -1.651000, 35.057500, -1.604900, 2.943400 - Fri Jun 30 15:09:56 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.000000;0.000000;-0.018408;0.000000;0.176320;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;-0.145929;-1.480798;0.003397;-0.148502;0.000000;-0.453513;0;Fri Jun 30 15:10:13 2023
0.000000;0.000000;-0.018408;0.000000;0.176057;0.000000;62.500000;83.500000;252.500000;82.500000;0.005263;0.369039;0.301554;1;-0.145666;-0.145666;0.003034;-0.138639;0.000000;0.000000;0;Fri Jun 30 15:10:13 2023
0.000000;0.000000;-0.015340;0.214757;0.175838;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;0.000000;0.301554;1;-0.495176;0.492829;0.004092;0.150191;0.004092;0.286928;0;Fri Jun 30 15:10:13 2023
0.000000;0.000000;-0.015340;0.000000;0.175619;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-0.369032;0.000000;1;-0.150293;-0.994838;0.003399;0.146118;0.000000;-0.286928;0;Fri Jun 30 15:10:13 2023
0.003068;0.214757;-0.012272;0.214757;0.175444;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.741950;0.606282;1;0.239825;0.537631;0.004297;0.127604;0.004297;0.301296;0;Fri Jun 30 15:10:13 2023
0.006136;0.214757;-0.009204;0.214757;0.175312;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.370965;0.303149;1;0.342446;-0.293560;0.006025;-0.277627;0.006025;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.000000;-0.009204;0.000000;0.175181;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.370956;0.606282;1;0.055125;0.083050;0.006932;0.232966;0.006932;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.000000;-0.009204;0.000000;0.175049;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;0.055257;0.143922;0.008665;0.177681;0.008665;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.000000;-0.009204;0.000000;0.174918;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;0.055388;0.175955;0.009575;-0.018510;0.009575;0.000000;0;Fri Jun 30 15:10:13 2023
0.003068;-0.214757;-0.009204;0.000000;0.174786;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;-0.684152;0.192841;0.010053;-0.150964;0.010053;0.000000;0;Fri Jun 30 15:10:13 2023
0.003068;0.000000;-0.006136;0.214757;0.174698;0.000000;63.500000;83.500000;251.500000;83.500000;0.000000;-0.741939;0.000000;1;-0.401677;-0.236068;0.007792;-0.277615;0.007792;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.214757;-0.003068;0.214757;0.174655;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;0.741943;0.606282;1;0.332973;-0.282720;0.006604;0.253549;0.006604;0.000000;0;Fri Jun 30 15:10:13 2023
