Starting new run: Thu Jun  8 16:18:51 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
-0.006689;-0.000117;0.000000;0.000000;0.000000;-0.107404;-0.112889;Thu Jun  8 16:19:13 2023
-0.010033;-0.000175;-0.264393;0.000000;0.000000;-0.106581;-1.212357;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.529074;0.000000;0.000000;-0.105758;2.087793;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.000000;0.000000;0.000000;-0.104935;-0.107677;Thu Jun  8 16:19:13 2023
-0.013467;-0.000235;-0.801124;0.000000;0.000000;-0.104111;-3.440782;Thu Jun  8 16:19:13 2023
-0.006667;-0.000116;0.538498;-0.003068;-0.306796;-1.520990;2.126657;Thu Jun  8 16:19:13 2023
-0.006667;-0.000116;0.000000;0.000000;0.306796;1.171107;-0.107931;Thu Jun  8 16:19:13 2023
-0.010067;-0.000176;-0.269377;0.003068;0.306796;0.539627;-2.004568;Thu Jun  8 16:19:13 2023
-0.010067;-0.000176;0.000000;0.000000;-0.306796;-1.394294;-0.128976;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.532856;0.000000;0.000000;-0.120173;2.089076;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.000000;0.003068;0.306796;0.521644;-0.898800;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.000000;0.003068;0.000000;0.005151;-0.141721;Thu Jun  8 16:19:13 2023
-0.003344;-0.000058;0.000000;0.006136;0.306796;0.646694;-0.917880;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;-0.000891;0.003068;-0.306796;-1.287776;-0.164783;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;0.000000;0.003068;0.000000;-0.014203;-0.161085;Thu Jun  8 16:19:13 2023
0.000000;0.000000;0.266511;0.006136;0.306796;0.627065;0.171574;Thu Jun  8 16:19:13 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.110023;-0.178237;Thu Jun  8 16:19:13 2023
0.003356;0.000059;0.266645;0.006136;0.000000;0.109749;0.931137;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;-0.533534;0.006136;0.000000;0.109474;-2.396342;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;0.000000;0.006136;0.000000;0.109200;-0.181811;Thu Jun  8 16:19:13 2023
0.003356;0.000059;0.533797;0.006136;0.000000;0.108925;2.039316;Thu Jun  8 16:19:13 2023
-0.006711;-0.000117;-0.801095;0.006136;0.000000;0.108651;-3.510619;Thu Jun  8 16:19:13 2023
-0.006711;-0.000117;0.000000;0.006136;0.000000;0.108376;-0.185386;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;0.267155;0.006136;0.000000;0.108102;0.926105;Thu Jun  8 16:19:13 2023
